play_ms,cmd_steps,enc_steps,err_steps
7297,451.8,11,-440.8
7325,326.3,233,-93.3
7357,175.7,270,94.3
7381,426.7,165,-261.7
7409,451.8,252,-199.8
7433,200.8,291,90.2
7464,276.1,117,-159.1
7503,426.7,267,-159.7
7523,251.0,374,123.0
7552,225.9,216,-9.9
7587,476.9,192,-284.9
7612,276.1,412,135.9
7635,150.6,426,275.4
7663,376.5,267,-109.5
7687,476.9,380,-96.9
7725,175.7,544,368.3
7747,225.9,410,184.1
7777,476.9,377,-99.9
7800,276.1,545,268.9
7828,150.6,517,366.4
7852,376.5,346,-30.5
7881,426.7,397,-29.7
7904,225.9,456,230.1
7938,251.0,254,3.0
7961,476.9,215,-261.9
7995,251.0,435,184.0
8015,150.6,439,288.4
8045,401.6,300,-101.6
8075,401.6,480,78.4
8107,150.6,465,314.4
8139,376.5,224,-152.5
8156,476.9,222,-254.9
8188,225.9,384,158.1
8210,225.9,222,-3.9
8242,476.9,116,-360.9
8265,376.5,253,-123.5
8292,150.6,252,101.4
8315,301.2,88,-213.2
8345,476.9,198,-278.9
8375,200.8,333,132.2
8406,276.1,150,-126.1
8428,451.8,168,-283.8
8462,225.9,412,186.1
8484,175.7,395,219.3
8511,451.8,230,-221.8
8540,351.4,406,54.6
8572,175.7,478,302.3
8594,326.3,290,-36.3
8627,451.8,315,-136.8
8648,251.0,421,170.0
8675,225.9,283,57.1
8702,476.9,218,-258.9
8733,276.1,431,154.9
8753,150.6,408,257.4
8780,401.6,222,-179.6
8809,476.9,355,-121.9
8831,200.8,498,297.2
8861,276.1,400,123.9
8885,476.9,408,-68.9
8926,200.8,682,481.2
8957,276.1,580,303.9
8979,451.8,506,54.2
9004,326.3,664,337.7
9036,175.7,679,503.3
9055,376.5,534,157.5
9086,426.7,655,228.3
9117,175.7,678,502.3
9137,251.0,481,230.0
9170,426.7,484,57.3
9194,225.9,638,412.1
9222,251.0,571,320.0
9253,476.9,550,73.1
9276,326.3,671,344.7
9305,175.7,548,372.3
9341,476.9,410,-66.9
9361,326.3,590,263.7
9390,175.7,577,401.3
9418,351.4,443,91.6
9448,426.7,542,115.3
9471,175.7,628,452.3
9500,351.4,445,93.6
9523,476.9,475,-1.9
9552,225.9,621,395.1
9582,251.0,443,192.0
9611,476.9,412,-64.9
9634,326.3,603,276.7
9666,175.7,524,348.3
9692,451.8,387,-64.8
9716,426.7,538,111.3
9756,175.7,548,372.3
9778,376.5,366,-10.5
9807,401.6,492,90.4
9833,150.6,544,393.4
9865,401.6,371,-30.6
9888,476.9,531,54.1
9916,200.8,661,460.2
9941,301.2,469,167.8
9966,476.9,371,-105.9
9993,276.1,512,235.9
10031,326.3,319,-7.3
10048,426.7,284,-142.7
10082,251.0,541,290.0
10104,175.7,547,371.3
10131,451.8,414,-37.8
10154,426.7,551,124.3
10183,175.7,591,415.3
10511,326.3,550,223.7
10526,225.9,545,319.1
10566,376.5,210,-166.5
10582,476.9,236,-240.9
10623,150.6,503,352.4
10636,200.8,372,171.2
10676,451.8,329,-122.8
10692,251.0,454,203.0
10716,175.7,429,253.3
10739,351.4,322,-29.4
10774,326.3,461,134.7
10797,150.6,433,282.4
10826,401.6,210,-191.6
10848,476.9,344,-132.9
10880,150.6,481,330.4
10906,326.3,281,-45.3
10933,451.8,191,-260.8
10966,175.7,286,110.3
10992,376.5,147,-229.5
11016,476.9,113,-363.9
11042,200.8,269,68.2
11062,200.8,236,35.2
11093,476.9,143,-333.9
11118,376.5,387,10.5
11148,175.7,348,172.3
11168,351.4,205,-146.4
11198,426.7,332,-94.7
11222,150.6,402,251.4
11550,200.8,380,179.2
11559,200.8,276,75.2
11605,476.9,93,-383.9
11619,451.8,220,-231.8
11665,251.0,279,28.0
11680,451.8,236,-215.8
11714,276.1,403,126.9
11743,225.9,473,247.1
11768,426.7,375,-51.7
11793,326.3,544,217.7
11821,175.7,619,443.3
11840,401.6,503,101.4
11875,376.5,575,198.5
11898,175.7,594,418.3
11932,451.8,349,-102.8
11952,401.6,385,-16.6
11983,150.6,505,354.4
12007,326.3,279,-47.3
12038,451.8,387,-64.8
12062,150.6,482,331.4
12090,401.6,352,-49.6
12118,451.8,484,32.2
12151,175.7,645,469.3
12469,276.1,515,238.9
12480,175.7,439,263.3
12525,476.9,218,-258.9
12540,301.2,345,43.8
12579,225.9,393,167.1
12592,451.8,309,-142.8
12625,326.3,363,36.7
12645,150.6,313,162.4
12678,426.7,133,-293.7
12698,451.8,251,-200.8
12740,301.2,303,1.8
12755,401.6,180,-221.6
12786,351.4,219,-132.4
12808,175.7,194,18.3
12839,401.6,10,-391.6
12861,376.5,168,-208.5
12894,175.7,335,159.3
12917,376.5,207,-169.5
12948,401.6,365,-36.6
12976,175.7,412,236.3
12999,351.4,282,-69.4
13027,401.6,389,-12.6
13052,175.7,457,281.3
13076,351.4,288,-63.4
13103,401.6,392,-9.6
13136,150.6,438,287.4
13157,351.4,247,-104.4
13186,426.7,338,-88.7
13216,150.6,406,255.4
13251,476.9,194,-282.9
13277,301.2,355,53.8
13299,150.6,339,188.4
13338,476.9,186,-290.9
13353,326.3,324,-2.3
13382,200.8,315,114.2
13407,426.7,84,-342.7
13429,426.7,126,-300.7
13457,150.6,225,74.4
13481,426.7,66,-360.7
13513,326.3,146,-180.3
13534,150.6,153,2.4
13567,426.7,-17,-443.7
13588,426.7,146,-280.7
13620,200.8,242,41.2
13642,426.7,59,-367.7
13671,326.3,129,-197.3
13694,150.6,141,-9.6
13723,426.7,-25,-451.7
13753,301.2,185,-116.2
13783,225.9,127,-98.9
13812,476.9,-25,-501.9
13837,301.2,131,-170.2
13864,225.9,56,-169.9
13889,451.8,-24,-475.8
13918,301.2,253,-48.2
13940,225.9,202,-23.9
13975,476.9,79,-397.9
13998,276.1,261,-15.1
14037,376.5,163,-213.5
14052,476.9,170,-306.9
14082,175.7,420,244.3
14104,251.0,289,38.0
14137,476.9,286,-190.9
14162,175.7,466,290.3
14191,401.6,308,-93.6
14211,451.8,203,-248.8
14234,225.9,284,58.1
14264,301.2,122,-179.2
14593,476.9,71,-405.9
14608,451.8,149,-302.8
14650,301.2,283,-18.2
14664,401.6,218,-183.6
14701,225.9,223,-2.9
14714,150.6,185,34.4
14754,476.9,4,-472.9
14768,426.7,123,-303.7
14815,351.4,126,-225.4
14830,476.9,74,-402.9
14867,175.7,277,101.3
14881,251.0,189,-62.0
14921,351.4,54,-297.4
14931,225.9,82,-143.9
14977,426.7,-8,-434.7
14992,426.7,62,-364.7
15025,150.6,350,199.4
15052,451.8,185,-266.8
15083,276.1,359,82.9
15105,175.7,302,126.3
15134,476.9,149,-327.9
15157,376.5,337,-39.5
15191,301.2,309,7.8
15214,476.9,148,-328.9
15238,326.3,245,-81.3
15265,225.9,161,-64.9
15298,476.9,110,-366.9
15323,175.7,314,138.3
15347,251.0,228,-23.0
15384,351.4,232,-119.4
15400,150.6,422,271.4
15429,301.2,329,27.8
15455,426.7,327,-99.7
15482,150.6,501,350.4
15507,351.4,313,-38.4
15535,376.5,403,26.5
15560,175.7,458,282.3
15592,476.9,200,-276.9
15617,326.3,306,-20.3
15644,225.9,253,27.1
15670,476.9,155,-321.9
15697,276.1,403,126.9
15718,175.7,319,143.3
15752,451.8,171,-280.8
15774,225.9,371,145.1
15808,326.3,318,-8.3
15832,401.6,363,-38.6
15864,175.7,497,321.3
15883,376.5,337,-39.5
15919,351.4,518,166.6
15941,200.8,544,343.2
15969,426.7,301,-125.7
15994,276.1,460,183.9
16027,251.0,328,77.0
16052,451.8,272,-179.8
16078,225.9,423,197.1
16099,200.8,292,91.2
16134,401.6,205,-196.6
16159,175.7,267,91.3
16489,426.7,254,-172.7
16500,426.7,367,-59.7
16542,251.0,519,268.0
16553,376.5,433,56.5
16899,175.7,371,195.3
16910,251.0,196,-55.0
16948,451.8,88,-363.8
16971,150.6,180,29.4
17007,451.8,-33,-484.8
17028,376.5,30,-346.5
17060,301.2,57,-244.2
17085,476.9,-68,-544.9
17112,175.7,56,-119.7
17134,276.1,-94,-370.1
17164,451.8,-49,-500.8
17186,200.8,85,-115.8
17217,351.4,-52,-403.4
17240,351.4,17,-334.4
17270,200.8,214,13.2
17293,451.8,36,-415.8
17323,276.1,114,-162.1
17350,301.2,51,-250.2
17377,476.9,-120,-596.9
17415,175.7,135,-40.7
17439,401.6,-28,-429.6
17462,326.3,36,-290.3
17491,225.9,155,-70.9
17509,351.4,74,-277.4
17846,150.6,204,53.4
17860,351.4,110,-241.4
17904,225.9,84,-141.9
17920,200.8,68,-132.8
17950,476.9,-181,-657.9
17974,251.0,8,-243.0
18005,326.3,73,-253.3
18026,476.9,125,-351.9
18056,175.7,344,168.3
18086,426.7,132,-294.7
18111,276.1,296,19.9
18139,175.7,396,220.3
18165,476.9,334,-142.9
18198,175.7,542,366.3
18231,476.9,311,-165.9
18250,301.2,292,-9.2
18270,175.7,427,251.3
18302,476.9,220,-256.9
18325,326.3,264,-62.3
18349,150.6,206,55.4
18379,476.9,47,-429.9
18406,200.8,293,92.2
18440,476.9,66,-410.9
18463,351.4,133,-218.4
18491,225.9,303,77.1
18513,476.9,177,-299.9
18543,225.9,419,193.1
18568,225.9,266,40.1
18595,476.9,134,-342.9
18630,225.9,326,100.1
18651,451.8,274,-177.8
18673,376.5,391,14.5
18701,200.8,528,327.2
18719,351.4,415,63.6
18755,225.9,540,314.1
18777,200.8,422,221.2
18809,476.9,317,-159.9
18829,225.9,499,273.1
18868,451.8,274,-177.8
18886,376.5,327,-49.5
18914,200.8,348,147.2
18940,476.9,219,-257.9
18967,225.9,449,223.1
18990,351.4,296,-55.4
19023,376.5,166,-210.5
19048,150.6,414,263.4
19078,451.8,338,-113.8
19098,351.4,535,183.6
19136,351.4,488,136.6
19162,351.4,482,130.6
19184,150.6,653,502.4
19215,476.9,594,117.1
19238,351.4,731,379.6
19259,150.6,769,618.4
19292,451.8,536,84.2
19311,200.8,740,539.2
19341,376.5,637,260.5
19376,326.3,760,433.7
19398,175.7,771,595.3
19428,476.9,520,43.1
19454,200.8,720,519.2
19482,401.6,688,286.4
19507,426.7,773,346.3
19535,175.7,899,723.3
19564,476.9,694,217.1
19593,175.7,851,675.3
19623,426.7,610,183.3
19653,276.1,758,481.9
19687,301.2,645,343.8
19703,476.9,592,115.1
19740,200.8,732,531.2
19755,326.3,564,237.7
19793,225.9,664,438.1
19807,150.6,647,496.4
19850,351.4,314,-37.4
19866,200.8,450,249.2
19909,476.9,448,-28.9
20222,225.9,459,233.1
20235,376.5,376,-0.5
20283,175.7,271,95.3
20298,251.0,109,-142.0
20333,301.2,109,-192.2
20347,175.7,135,-40.7
20391,401.6,-50,-451.6
20406,251.0,120,-131.0
20442,451.8,260,-191.8
20457,476.9,294,-182.9
20495,225.9,455,229.1
20509,351.4,345,-6.4
20547,200.8,503,302.2
20569,251.0,323,72.0
20598,426.7,253,-173.7
20624,175.7,392,216.3
20661,401.6,210,-191.6
20684,175.7,366,190.3
20712,451.8,549,97.2
20726,476.9,608,131.1
20763,225.9,767,541.1
20793,451.8,651,199.2
20823,175.7,786,610.3
20852,476.9,566,89.1
20879,276.1,666,389.9
20902,326.3,581,254.7
20924,476.9,384,-92.9
20953,150.6,448,297.4
20975,376.5,229,-147.5
21006,326.3,336,9.7
21030,276.1,343,66.9
21063,401.6,102,-299.6
21079,276.1,162,-114.1
21119,451.8,36,-415.8
21133,376.5,81,-295.5
21166,225.9,233,7.1
21186,476.9,162,-314.9
21223,175.7,381,205.3
21249,426.7,196,-230.7
21280,175.7,354,178.3
21300,326.3,288,-38.3
21324,476.9,240,-236.9
21353,150.6,406,255.4
21382,476.9,193,-283.9
21417,175.7,414,238.3
21439,301.2,246,-55.2
21477,225.9,283,57.1
21498,225.9,214,-11.9
21528,451.8,105,-346.8
21560,276.1,275,-1.1
21580,476.9,103,-373.9
21611,175.7,175,-0.7
21635,326.3,18,-308.3
21668,351.4,106,-245.4
21691,251.0,192,-59.0
21715,476.9,-19,-495.9
21743,175.7,133,-42.7
21769,326.3,-62,-388.3
21798,376.5,15,-361.5
21829,225.9,35,-190.9
21856,426.7,-78,-504.7
21888,175.7,147,-28.7
21914,476.9,12,-464.9
21939,225.9,94,-131.9
21962,376.5,-70,-446.5
21989,451.8,-168,-619.8
22013,175.7,-5,-180.7
22042,476.9,-109,-585.9
22065,225.9,93,-132.9
22106,476.9,-66,-542.9
22129,301.2,-77,-378.2
22149,175.7,-50,-225.7
22180,376.5,-170,-546.5
22205,150.6,57,-93.6
22232,476.9,4,-472.9
22258,301.2,228,-73.2
22291,426.7,174,-252.7
22312,376.5,138,-238.5
22341,225.9,164,-61.9
22374,451.8,108,-343.8
22396,175.7,292,116.3
22425,451.8,110,-341.8
22450,225.9,311,85.1
22477,225.9,391,165.1
22502,426.7,271,-155.7
22534,175.7,510,334.3
22553,451.8,362,-89.8
22584,225.9,553,327.1
22609,251.0,377,126.0
22636,426.7,338,-88.7
22676,326.3,368,41.7
