play_ms,cmd_steps,enc_steps,err_steps
34,3438.4,3221,-217.4
49,3338.0,3215,-123.0
64,3062.0,3261,199.0
86,2961.6,3210,248.4
101,3212.5,3075,-137.5
409,3187.5,3108,-79.5
420,3438.4,3163,-275.4
450,3212.5,3517,304.5
471,2961.6,3623,661.4
486,2961.6,3526,564.4
501,3187.5,3313,125.5
527,3438.4,3177,-261.4
541,3338.0,3310,-28.0
556,3212.5,3513,300.5
581,2961.6,3543,581.4
596,3062.0,3372,310.0
611,3338.0,3191,-147.0
634,3438.4,3201,-237.4
650,3187.5,3404,216.5
664,3062.0,3589,527.0
687,2961.6,3585,623.4
702,3187.5,3411,223.5
721,3438.4,3353,-85.4
1044,3338.0,3621,283.0
1052,3187.5,3690,502.5
1068,3062.0,3695,633.0
1092,3062.0,3544,482.0
1112,3338.0,3354,16.0
1126,3438.4,3376,-62.4
1141,3338.0,3515,177.0
1162,3062.0,3803,741.0
1178,2961.6,3811,849.4
1193,3062.0,3667,605.0
1217,3338.0,3449,111.0
1232,3438.4,3473,34.6
1250,3212.5,3621,408.5
1273,2961.6,3873,911.4
1287,2961.6,3820,858.4
1304,3212.5,3606,393.5
1328,3438.4,3485,46.6
1348,3338.0,3636,298.0
1363,3062.0,3784,722.0
1387,2961.6,3647,685.4
1403,3187.5,3463,275.5
1416,3338.0,3315,-23.0
1439,3438.4,3411,-27.4
1454,3212.5,3558,345.5
1469,3062.0,3622,560.0
1490,3062.0,3515,453.0
1504,3187.5,3378,190.5
1519,3338.0,3323,-15.0
1544,3338.0,3460,122.0
1559,3212.5,3632,419.5
1575,2961.6,3699,737.4
1597,3062.0,3567,505.0
1612,3338.0,3392,54.0
1634,3438.4,3354,-84.4
1652,3212.5,3540,327.5
1668,3062.0,3774,712.0
1682,2961.6,3840,878.4
1704,3212.5,3610,397.5
1719,3338.0,3558,220.0
1734,3438.4,3600,161.6
1756,3212.5,3879,666.5
1771,2961.6,3932,970.4
1786,2961.6,3846,884.4
1817,3338.0,3563,225.0
1832,3438.4,3628,189.6
1852,3212.5,3848,635.5
2165,3062.0,4007,945.0
2177,2961.6,3915,953.4
2202,3187.5,3620,432.5
2221,3438.4,3574,135.6
2236,3438.4,3668,229.6
2250,3212.5,3879,666.5
2277,2961.6,3999,1037.4
2291,3062.0,3843,781.0
2307,3187.5,3662,474.5
2330,3438.4,3596,157.6
2345,3338.0,3771,433.0
2360,3062.0,3941,879.0
2382,2961.6,3971,1009.4
2397,3062.0,3844,782.0
2411,3338.0,3677,339.0
2434,3438.4,3710,271.6
2452,3212.5,3855,642.5
2466,3062.0,4038,976.0
2490,3062.0,3921,859.0
2503,3212.5,3784,571.5
2809,3187.5,3544,356.5
2824,3438.4,3600,161.6
2840,3338.0,3784,446.0
2867,3062.0,4161,1099.0
2882,2961.6,4180,1218.4
2897,3062.0,3996,934.0
2919,3338.0,3801,463.0
2934,3438.4,3858,419.6
2949,3338.0,4045,707.0
2971,2961.6,4244,1282.4
2986,2961.6,4185,1223.4
3005,3187.5,3984,796.5
3315,3338.0,3892,554.0
3331,3438.4,4013,574.6
3346,3338.0,4258,920.0
3367,3062.0,4460,1398.0
3381,2961.6,4410,1448.4
3396,3062.0,4214,1152.0
3420,3438.4,4001,562.6
3436,3438.4,4038,599.6
3451,3212.5,4206,993.5
3475,2961.6,4382,1420.4
3488,2961.6,4289,1327.4
3503,3187.5,4127,939.5
3526,3438.4,3978,539.6
3540,3338.0,4094,756.0
3555,3187.5,4283,1095.5
3579,2961.6,4327,1365.4
3595,3062.0,4169,1107.0
3610,3338.0,3996,658.0
3632,3438.4,3969,530.6
3647,3338.0,4093,755.0
3664,3062.0,4274,1212.0
3690,3062.0,4277,1215.0
3704,3187.5,4108,920.5
3720,3438.4,4030,591.6
3744,3338.0,4178,840.0
3759,3212.5,4341,1128.5
3775,2961.6,4407,1445.4
3797,3062.0,4235,1173.0
3812,3338.0,4124,786.0
3827,3438.4,4119,680.6
3858,3212.5,4394,1181.5
3872,2961.6,4441,1479.4
3887,2961.6,4289,1327.4
3903,3187.5,4085,897.5
3926,3438.4,3955,516.6
3940,3338.0,4069,731.0
3954,3187.5,4246,1058.5
3980,2961.6,4304,1342.4
3994,3062.0,4154,1092.0
4006,3187.5,3979,791.5
4032,3438.4,3958,519.6
4047,3338.0,4121,783.0
