play_ms,cmd_steps,enc_steps,err_steps
41,3087.1,3217,129.9
57,3011.8,3341,329.2
71,3262.7,3416,153.3
86,3388.2,3313,-75.2
110,3036.9,3381,344.1
125,3011.8,3441,429.2
140,3312.9,3345,32.1
163,3312.9,3067,-245.9
179,3137.3,3188,50.7
193,3036.9,3353,316.1
219,3363.1,3266,-97.1
239,3262.7,3243,-19.7
254,3011.8,3431,419.2
274,3262.7,3268,5.3
288,3388.2,3171,-217.2
309,3212.5,3258,45.5
617,3363.1,3329,-34.1
632,3262.7,3436,173.3
652,3011.8,3767,755.2
684,3388.2,3537,148.8
698,3363.1,3505,141.9
713,3036.9,3640,603.1
735,3137.3,3604,466.7
749,3312.9,3437,124.1
767,3312.9,3361,48.1
788,3011.8,3578,566.2
804,3187.5,3506,318.5
818,3363.1,3306,-57.1
848,3087.1,3326,238.9
866,3087.1,3418,330.9
1177,3137.3,3529,391.7
1191,3036.9,3504,467.1
1214,3363.1,3197,-166.1
1239,3262.7,3163,-99.7
1255,3011.8,3363,351.2
1270,3262.7,3364,101.3
1295,3363.1,3108,-255.1
1310,3036.9,3185,148.1
1324,3011.8,3386,374.2
1350,3388.2,3293,-95.2
1363,3312.9,3207,-105.9
1379,3137.3,3349,211.7
1398,3036.9,3504,467.1
1413,3363.1,3396,32.9
1429,3388.2,3348,-40.2
1455,3011.8,3592,580.2
1470,3262.7,3595,332.3
1484,3388.2,3382,-6.2
1504,3212.5,3323,110.5
1526,3011.8,3425,413.2
1542,3312.9,3277,-35.9
1564,3312.9,3111,-201.9
1583,3011.8,3253,241.2
1900,3212.5,3377,164.5
1916,3036.9,3530,493.1
1931,3137.3,3489,351.7
1965,3312.9,3193,-119.9
2276,3262.7,3153,-109.7
2290,3363.1,3177,-186.1
2313,3036.9,3491,454.1
2333,3137.3,3500,362.7
2348,3312.9,3340,27.1
2362,3312.9,3217,-95.9
2385,3011.8,3351,339.2
2399,3036.9,3375,338.1
2414,3363.1,3253,-110.1
2437,3262.7,3254,-8.7
2455,3011.8,3382,370.2
2470,3262.7,3412,149.3
2496,3363.1,3143,-220.1
2510,3036.9,3232,195.1
2534,3137.3,3345,207.7
2848,3087.1,3503,415.9
2862,3087.1,3409,321.9
2877,3262.7,3195,-67.7
2902,3212.5,3053,-159.5
2918,3036.9,3198,161.1
2933,3137.3,3263,125.7
2954,3388.2,3112,-276.2
2971,3137.3,3150,12.7
2984,3011.8,3373,361.2
3005,3187.5,3429,241.5
3020,3388.2,3325,-63.2
3039,3262.7,3372,109.3
3351,3388.2,3071,-317.2
3361,3312.9,3212,-100.9
3381,3011.8,3486,474.2
3403,3187.5,3389,201.5
3418,3363.1,3228,-135.1
3434,3262.7,3160,-102.7
3458,3011.8,3314,302.2
3473,3262.7,3282,19.3
3488,3388.2,3114,-274.2
3512,3036.9,3144,107.1
3526,3011.8,3217,205.2
3541,3312.9,3086,-226.9
3564,3312.9,2926,-386.9
3578,3137.3,3100,-37.3
3594,3036.9,3280,243.1
3616,3363.1,3175,-188.1
3630,3262.7,3126,-136.7
3646,3087.1,3216,128.9
3673,3262.7,3270,7.3
3689,3388.2,3153,-235.2
3704,3212.5,3124,-88.5
3727,3011.8,3322,310.2
3742,3312.9,3236,-76.9
3757,3388.2,3057,-331.2
3781,3011.8,3162,150.2
3796,3036.9,3214,177.1
3815,3363.1,3032,-331.1
3831,3262.7,2821,-441.7
3855,3011.8,3031,19.2
3869,3087.1,2997,-90.1
3885,3388.2,2828,-560.2
3908,3212.5,2890,-322.5
3924,3011.8,3037,25.2
3938,3137.3,3001,-136.3
3958,3388.2,2745,-643.2
3973,3137.3,2813,-324.3
3989,3011.8,2969,-42.8
4015,3363.1,2874,-489.1
4029,3388.2,2814,-574.2
4044,3087.1,2910,-177.1
4069,3087.1,3068,-19.1
4085,3388.2,2889,-499.2
4099,3363.1,2836,-527.1
4125,3011.8,3089,77.2
4140,3312.9,3046,-266.9
4159,3388.2,2827,-561.2
4185,3011.8,2934,-77.8
4198,3036.9,2966,-70.9
4214,3363.1,2795,-568.1
4239,3262.7,2701,-561.7
4258,3011.8,2807,-204.8
4272,3262.7,2614,-648.7
4298,3363.1,2431,-932.1
4310,3036.9,2604,-432.9
4325,3011.8,2731,-280.8
4350,3388.2,2508,-880.2
4365,3312.9,2418,-894.9
4382,3011.8,2575,-436.8
4694,3363.1,2666,-697.1
4703,3212.5,2800,-412.5
4725,3011.8,2936,-75.8
4749,3312.9,2723,-589.9
4764,3312.9,2642,-670.9
4779,3137.3,2782,-355.3
4801,3187.5,2947,-240.5
4815,3363.1,2826,-537.1
4830,3262.7,2778,-484.7
4852,3011.8,2927,-84.8
4883,3388.2,2770,-618.2
4894,3363.1,2622,-741.1
4907,3187.5,2735,-452.5
4919,3036.9,2911,-125.9
4944,3312.9,2862,-450.9
4959,3388.2,2761,-627.2
4974,3137.3,2790,-347.3
4992,3036.9,2970,-66.9
5015,3363.1,2708,-655.1
5028,3388.2,2642,-746.2
5051,3011.8,2773,-238.8
5074,3262.7,2626,-636.7
5089,3388.2,2486,-902.2
5103,3212.5,2456,-756.5
5122,3011.8,2630,-381.8
5147,3312.9,2406,-906.9
5161,3312.9,2281,-1031.9
5183,3011.8,2389,-622.8
5197,3036.9,2398,-638.9
5211,3363.1,2243,-1120.1
5230,3262.7,2129,-1133.7
5244,3087.1,2277,-810.1
5260,3087.1,2393,-694.1
5287,3388.2,2248,-1140.2
5302,3212.5,2155,-1057.5
5315,3036.9,2293,-743.9
5337,3137.3,2288,-849.3
5352,3388.2,2198,-1190.2
5366,3312.9,2230,-1082.9
5391,3036.9,2476,-560.9
5405,3187.5,2402,-785.5
5419,3363.1,2224,-1139.1
5442,3087.1,2236,-851.1
5457,3011.8,2316,-695.8
5469,3087.1,2285,-802.1
5491,3363.1,2152,-1211.1
5516,3036.9,2397,-639.9
5535,3137.3,2454,-683.3
5551,3388.2,2400,-988.2
5571,3137.3,2568,-569.3
5586,3011.8,2731,-280.8
5601,3212.5,2751,-461.5
5624,3388.2,2586,-802.2
5639,3262.7,2676,-586.7
5652,3011.8,2904,-107.8
5672,3262.7,2896,-366.7
5689,3388.2,2772,-616.2
5703,3212.5,2721,-491.5
5726,3011.8,2878,-133.8
5739,3137.3,2830,-307.3
5754,3388.2,2674,-714.2
5780,3011.8,2850,-161.8
5795,3036.9,2937,-99.9
5810,3363.1,2848,-515.1
5831,3262.7,2649,-613.7
5845,3087.1,2756,-331.1
5860,3087.1,2870,-217.1
5882,3388.2,2733,-655.2
5896,3363.1,2683,-680.1
5910,3036.9,2809,-227.9
5932,3137.3,2884,-253.3
5945,3312.9,2720,-592.9
5968,3312.9,2611,-701.9
5982,3011.8,2618,-393.8
6007,3036.9,2655,-381.9
6022,3036.9,2488,-548.9
6033,3036.9,2408,-628.9
6045,3036.9,2401,-635.9
6059,3036.9,2398,-638.9
6067,3036.9,2395,-641.9
6088,3036.9,2390,-646.9
6107,3036.9,2383,-653.9
6115,3036.9,2381,-655.9
6128,3036.9,2377,-659.9
6147,3036.9,2371,-665.9
6162,3036.9,2369,-667.9
6175,3036.9,2368,-668.9
