play_ms,cmd_steps,enc_steps,err_steps
34,3363.1,3222,-141.1
48,3162.4,3362,199.6
63,2936.5,3508,571.5
88,3262.7,3314,51.3
100,3438.4,3242,-196.4
115,3312.9,3335,22.1
137,2961.6,3610,648.4
167,3312.9,3309,-3.9
182,3413.3,3234,-179.3
198,3237.6,3445,207.4
211,2936.5,3675,738.5
238,3187.5,3573,385.5
252,3463.5,3358,-105.5
268,3363.1,3328,-35.1
290,2936.5,3590,653.5
302,3062.0,3505,443.0
317,3237.6,3308,70.4
342,3312.9,3177,-135.9
357,3112.2,3388,275.8
372,2961.6,3515,553.4
391,3312.9,3329,16.1
701,3338.0,3214,-124.0
710,3463.5,3265,-198.5
733,3212.5,3595,382.5
755,2936.5,3812,875.5
771,3212.5,3662,449.5
786,3388.2,3428,39.8
806,3338.0,3498,160.0
821,2986.7,3638,651.3
838,2961.6,3618,656.4
865,3438.4,3231,-207.4
883,3287.8,3209,-78.8
900,2961.6,3348,386.4
1218,2936.5,3205,268.5
1229,3011.8,3029,17.2
1256,3463.5,2821,-642.5
1280,3011.8,3116,104.2
1294,2936.5,3168,231.5
1309,3062.0,2983,-79.0
1332,3438.4,2754,-684.4
1347,3312.9,2941,-371.9
1362,2961.6,3208,246.4
1383,3112.2,3188,75.8
1399,3312.9,2967,-345.9
1414,3413.3,2888,-525.3
1437,3062.0,3088,26.0
1452,2986.7,3134,147.3
1474,3363.1,2929,-434.1
1496,3388.2,2604,-784.2
1509,3212.5,2719,-493.5
1525,2936.5,2772,-164.5
1547,3237.6,2391,-846.6
1562,3463.5,2272,-1191.5
1577,3338.0,2394,-944.0
1601,2961.6,2674,-287.6
1616,3087.1,2539,-548.1
1631,3438.4,2301,-1137.4
1657,3287.8,2315,-972.8
1671,2961.6,2478,-483.6
1688,2986.7,2457,-529.7
1709,3338.0,2088,-1250.0
1724,3388.2,2095,-1293.2
1739,3212.5,2322,-890.5
1768,3036.9,2545,-491.9
1785,3388.2,2339,-1049.2
1800,3338.0,2324,-1014.0
1825,2986.7,2668,-318.7
1836,2961.6,2696,-265.6
1851,3287.8,2534,-753.8
1876,3438.4,2457,-981.4
1891,3087.1,2689,-398.1
1906,2961.6,2864,-97.6
1929,3137.3,2714,-423.3
1945,3463.5,2651,-812.5
1958,3413.3,2747,-666.3
1979,3036.9,3091,54.1
1994,3011.8,3068,56.2
2014,3388.2,2802,-586.2
2325,3413.3,2602,-811.3
2339,3438.4,2778,-660.4
2362,2961.6,3112,150.4
2381,3112.2,3013,-99.2
2400,3438.4,2783,-655.4
2714,3463.5,2603,-860.5
2729,3388.2,2789,-599.2
2749,3036.9,3045,8.1
2779,3212.5,2641,-571.5
2794,3463.5,2598,-865.5
2810,3162.4,2795,-367.4
2834,2961.6,2983,21.4
2849,3087.1,2782,-305.1
2868,3438.4,2604,-834.4
2892,3087.1,2718,-369.1
2907,2961.6,2819,-142.6
2922,3137.3,2754,-383.3
2942,3463.5,2478,-985.5
2966,3237.6,2544,-693.6
2980,2936.5,2946,9.5
3002,3187.5,2920,-267.5
3017,3388.2,2765,-623.2
3032,3363.1,2749,-614.1
3056,2986.7,3088,101.3
3072,3062.0,3109,47.0
3091,3413.3,2904,-509.3
3111,3312.9,2762,-550.9
3420,3262.7,3087,-175.7
3431,3062.0,3158,96.0
3451,2986.7,3139,152.3
3482,3463.5,2763,-700.5
3501,3212.5,2739,-473.5
3814,3162.4,2844,-318.4
3830,2961.6,2775,-186.6
3841,3087.1,2551,-536.1
3866,3438.4,2275,-1163.4
3886,3287.8,2422,-865.8
3901,2961.6,2519,-442.6
3915,2986.7,2443,-543.7
3942,3463.5,2097,-1366.5
