play_ms,cmd_steps,enc_steps,err_steps
34,4467.5,3207,-1260.5
69,2936.5,3833,896.5
117,2685.5,1857,-828.5
167,4316.9,3613,-703.9
217,1932.5,2835,902.5
267,4141.2,2161,-1980.2
316,3940.4,3950,9.6
367,2685.5,1785,-900.5
419,4316.9,3562,-754.9
467,1932.5,3138,1205.5
517,4141.2,2484,-1657.2
566,3940.4,4232,291.6
617,2685.5,2065,-620.5
668,4316.9,3876,-440.9
718,1932.5,3105,1172.5
768,4141.2,2460,-1681.2
820,2936.5,4177,1240.5
869,2685.5,2008,-677.5
919,4316.9,3800,-516.9
969,1932.5,2926,993.5
1019,4141.2,2407,-1734.2
1068,2936.5,4062,1125.5
1119,2685.5,1982,-703.5
1169,4316.9,3743,-573.9
1224,1932.5,2872,939.5
1270,4141.2,2308,-1833.2
1319,2936.5,3900,963.5
1370,2685.5,1842,-843.5
1419,4316.9,3617,-699.9
1470,1932.5,2679,746.5
1520,4141.2,2339,-1802.2
1569,2936.5,3884,947.5
1625,2685.5,1812,-873.5
1672,4316.9,3562,-754.9
1723,1932.5,2459,526.5
1772,4141.2,2328,-1813.2
1827,2936.5,3524,587.5
1877,2685.5,1572,-1113.5
1927,4316.9,3673,-643.9
1977,1932.5,2267,334.5
2024,4141.2,2292,-1849.2
2079,2936.5,3624,687.5
2129,2685.5,1591,-1094.5
2173,4316.9,3681,-635.9
2227,1932.5,2475,542.5
2271,4141.2,2502,-1639.2
2327,2936.5,3784,847.5
2372,2685.5,1780,-905.5
2429,4316.9,3683,-633.9
2476,1932.5,2526,593.5
2526,4141.2,2518,-1623.2
2579,2936.5,3768,831.5
2629,2685.5,1741,-944.5
2677,4316.9,3881,-435.9
2726,1932.5,2866,933.5
2778,4141.2,2901,-1240.2
2830,2936.5,4064,1127.5
2885,3714.5,2429,-1285.5
2935,3463.5,4516,1052.5
2984,2258.8,2461,202.2
3033,4141.2,3567,-574.2
3084,2083.1,3708,1624.9
3133,2685.5,2289,-396.5
3184,3463.5,4504,1040.5
3236,2258.8,2381,122.2
3285,4467.5,3579,-888.5
3335,2083.1,3624,1540.9
3386,3714.5,2438,-1276.5
3437,3463.5,4406,942.5
3484,2258.8,2452,193.2
3537,4467.5,3769,-698.5
3586,2083.1,3723,1639.9
3637,3714.5,2394,-1320.5
3687,3463.5,4352,888.5
3736,2258.8,2409,150.2
3788,4467.5,3748,-719.5
3837,2083.1,3576,1492.9
3886,3714.5,2401,-1313.5
3937,3463.5,4388,924.5
3986,2258.8,2406,147.2
4036,4467.5,3661,-806.5
4087,2083.1,3543,1459.9
4137,3714.5,2428,-1286.5
4187,3463.5,4395,931.5
4236,2258.8,2402,143.2
4287,4467.5,3691,-776.5
4336,2083.1,3592,1508.9
4387,3714.5,2441,-1273.5
4437,3463.5,4501,1037.5
4486,2258.8,2499,240.2
4539,4467.5,3938,-529.5
4594,2083.1,3510,1426.9
4639,3714.5,2695,-1019.5
4696,3463.5,4572,1108.5
4739,2258.8,2353,94.2
4794,4467.5,3858,-609.5
4843,2083.1,3352,1268.9
4889,3714.5,2464,-1250.5
4943,3463.5,4346,882.5
4996,2258.8,2124,-134.8
5040,4467.5,3830,-637.5
5094,2083.1,3352,1268.9
5144,3714.5,2584,-1130.5
5188,3463.5,4479,1015.5
5246,2258.8,2325,66.2
5296,4467.5,4031,-436.5
5347,2083.1,3471,1387.9
5390,3714.5,2687,-1027.5
5442,3463.5,4481,1017.5
5493,2258.8,2239,-19.8
5546,4467.5,3945,-522.5
5593,2083.1,3392,1308.9
5644,3714.5,2521,-1193.5
5695,3463.5,4413,949.5
5744,2258.8,2162,-96.8
5794,4467.5,3868,-599.5
5840,2083.1,3416,1332.9
5894,3714.5,2601,-1113.5
5946,3463.5,4477,1013.5
5994,2258.8,2226,-32.8
6044,4467.5,3968,-499.5
6097,2083.1,3364,1280.9
6144,3714.5,2585,-1129.5
6188,3463.5,4438,974.5
6244,2258.8,2317,58.2
6293,4467.5,4006,-461.5
6339,2083.1,3524,1440.9
6394,3714.5,2379,-1335.5
6438,3463.5,4352,888.5
6495,2258.8,2316,57.2
6544,4467.5,3903,-564.5
6596,2083.1,3326,1242.9
6646,3714.5,2500,-1214.5
6693,3463.5,4417,953.5
6746,2258.8,2192,-66.8
6796,4467.5,3933,-534.5
6844,2083.1,3455,1371.9
6890,3714.5,2651,-1063.5
6939,3463.5,4446,982.5
6996,2258.8,2424,165.2
7044,4467.5,4123,-344.5
7096,2083.1,3617,1533.9
7143,3714.5,2789,-925.5
7195,3463.5,4638,1174.5
7244,2258.8,2328,69.2
7297,4467.5,4021,-446.5
7344,2083.1,3412,1328.9
7389,3714.5,2545,-1169.5
7446,3463.5,4356,892.5
7494,2258.8,2104,-154.8
7544,4467.5,3796,-671.5
7594,2083.1,3193,1109.9
7644,3714.5,2320,-1394.5
7688,3463.5,4187,723.5
7739,2258.8,2130,-128.8
7797,4467.5,3685,-782.5
7847,2083.1,3148,1064.9
7890,3714.5,2352,-1362.5
7944,3463.5,4150,686.5
7990,2258.8,1936,-322.8
8040,4467.5,3468,-999.5
8090,2083.1,3022,938.9
8145,3714.5,2258,-1456.5
8194,3463.5,4068,604.5
8245,2258.8,1858,-400.8
8296,4467.5,3641,-826.5
8345,2083.1,2970,886.9
8395,3714.5,2344,-1370.5
8444,3463.5,4205,741.5
8498,2258.8,1988,-270.8
8548,4467.5,3863,-604.5
8595,2083.1,3076,992.9
8645,3714.5,2450,-1264.5
8696,3463.5,4216,752.5
8745,2258.8,1958,-300.8
8795,4467.5,3682,-785.5
8845,2083.1,3012,928.9
8895,3714.5,2396,-1318.5
8946,3463.5,4222,758.5
8995,2258.8,1991,-267.8
9047,4467.5,3829,-638.5
9095,2083.1,3078,994.9
9146,3714.5,2446,-1268.5
9193,3463.5,4233,769.5
9247,2258.8,1906,-352.8
9295,4467.5,3722,-745.5
9345,2083.1,2965,881.9
9394,3714.5,2404,-1310.5
9444,3463.5,4187,723.5
9497,2258.8,1914,-344.8
9545,4467.5,3734,-733.5
9594,2083.1,3037,953.9
9645,3714.5,2267,-1447.5
9694,3463.5,4030,566.5
9745,2258.8,1812,-446.8
9795,4467.5,3601,-866.5
9845,2083.1,2874,790.9
9895,3714.5,2251,-1463.5
9944,3463.5,4033,569.5
9995,2258.8,1811,-447.8
10042,2258.8,1779,-479.8
10092,2258.8,1799,-459.8
10142,2258.8,1826,-432.8
