play_ms,cmd_steps,enc_steps,err_steps
27,5646.6,5541,-105.6
47,5646.6,5554,-92.6
67,5559.7,5612,52.3
90,5429.4,5570,140.6
427,5559.7,5601,41.3
441,5472.8,5596,123.2
478,5472.8,5454,-18.8
492,5559.7,5448,-111.7
529,5646.6,5579,-67.6
554,5516.3,5617,100.7
582,5429.4,5515,85.6
614,5603.2,5402,-201.2
638,5646.6,5440,-206.6
666,5559.7,5554,-5.7
688,5429.4,5525,95.6
723,5559.7,5416,-143.7
747,5646.6,5484,-162.6
771,5559.7,5630,70.3
798,5472.8,5613,140.2
846,5603.2,5465,-138.2
1159,5472.8,5443,-29.8
1174,5559.7,5443,-116.7
1211,5603.2,5604,0.8
1225,5516.3,5639,122.7
1266,5472.8,5507,34.2
1280,5559.7,5497,-62.7
1314,5646.6,5594,-52.6
1326,5603.2,5604,0.8
1368,5429.4,5513,83.6
1383,5516.3,5479,-37.3
1728,5646.6,5631,-15.6
1742,5603.2,5672,68.8
1789,5429.4,5616,186.6
1808,5559.7,5566,6.3
1840,5603.2,5629,25.8
1856,5516.3,5668,151.7
1887,5429.4,5573,143.6
1911,5603.2,5471,-132.2
1938,5646.6,5523,-123.6
1964,5472.8,5550,77.2
1991,5472.8,5425,-47.8
2018,5603.2,5390,-213.2
2052,5516.3,5555,38.7
2077,5429.4,5521,91.6
2111,5603.2,5382,-221.2
2137,5646.6,5460,-186.6
2157,5516.3,5568,51.7
2190,5472.8,5492,19.2
2214,5603.2,5461,-142.2
2241,5603.2,5613,9.8
2267,5472.8,5649,176.2
2297,5516.3,5489,-27.3
2319,5646.6,5471,-175.6
2353,5516.3,5607,90.7
2378,5429.4,5544,114.6
2405,5603.2,5411,-192.2
2429,5646.6,5517,-129.6
2470,5429.4,5538,108.6
2489,5472.8,5404,-68.8
2522,5646.6,5466,-180.6
2544,5516.3,5556,39.7
2571,5472.8,5478,5.2
2597,5603.2,5431,-172.2
2623,5603.2,5552,-51.2
2646,5472.8,5588,115.2
2676,5472.8,5448,-24.8
2701,5646.6,5414,-232.6
2734,5472.8,5554,81.2
2755,5429.4,5475,45.6
2787,5603.2,5379,-224.2
2810,5603.2,5452,-151.2
2850,5472.8,5555,82.2
3166,5646.6,5471,-175.6
3177,5603.2,5534,-69.2
3214,5429.4,5490,60.6
3226,5516.3,5466,-50.3
3274,5516.3,5580,63.7
3289,5472.8,5599,126.2
3330,5646.6,5480,-166.6
3342,5646.6,5586,-60.6
3380,5429.4,5673,243.6
3395,5472.8,5614,141.2
