play_ms,cmd_steps,enc_steps,err_steps
30,5820.3,5573,-247.3
45,5776.9,5660,-116.9
75,5429.4,5845,415.6
98,5255.7,5565,309.3
127,5472.8,5284,-188.8
150,5820.3,5387,-433.3
183,5603.2,5825,221.8
204,5342.5,5796,453.5
238,5342.5,5377,34.5
257,5603.2,5332,-271.2
295,5733.5,5777,43.5
320,5342.5,5960,617.5
340,5255.7,5729,473.3
363,5429.4,5447,17.6
393,5820.3,5557,-263.3
428,5646.6,5927,280.4
454,5255.7,5775,519.3
477,5342.5,5444,101.5
510,5820.3,5491,-329.3
532,5733.5,5790,56.5
562,5342.5,5911,568.5
582,5299.1,5586,286.9
612,5646.6,5440,-206.6
645,5776.9,5841,64.1
667,5559.7,5989,429.3
696,5255.7,5716,460.3
731,5690.0,5411,-279.0
753,5820.3,5649,-171.3
777,5603.2,5890,286.8
804,5255.7,5614,358.3
842,5646.6,5270,-376.6
865,5820.3,5475,-345.3
893,5516.3,5757,240.7
918,5299.1,5524,224.9
956,5646.6,5220,-426.6
971,5820.3,5391,-429.3
1002,5516.3,5803,286.7
1025,5299.1,5672,372.9
1064,5603.2,5311,-292.2
1078,5733.5,5461,-272.5
1113,5559.7,5911,351.3
1138,5299.1,5716,416.9
1172,5603.2,5348,-255.2
1187,5733.5,5454,-279.5
1229,5516.3,5950,433.7
1243,5299.1,5877,577.9
1284,5646.6,5424,-222.6
1299,5776.9,5562,-214.9
1335,5516.3,6013,496.7
1350,5255.7,5941,685.3
1385,5516.3,5409,-107.3
1406,5776.9,5617,-159.9
1444,5429.4,6004,574.6
1469,5255.7,5703,447.3
1496,5603.2,5342,-261.2
1519,5820.3,5588,-232.3
1551,5386.0,5921,535.0
1573,5255.7,5714,458.3
1601,5690.0,5439,-251.0
1626,5820.3,5757,-63.3
1663,5299.1,6021,721.9
1686,5299.1,5717,417.9
1722,5820.3,5576,-244.3
1748,5646.6,6092,445.4
1771,5255.7,6167,911.3
1802,5559.7,5735,175.3
1821,5820.3,5865,44.7
1852,5516.3,6174,657.7
1877,5255.7,5905,649.3
1904,5559.7,5481,-78.7
1929,5820.3,5684,-136.3
1959,5516.3,6056,539.7
1985,5255.7,5763,507.3
2014,5690.0,5483,-207.0
2035,5820.3,5795,-25.3
2075,5255.7,6054,798.3
2090,5386.0,5809,423.0
2118,5690.0,5547,-143.0
2137,5776.9,5755,-21.9
2175,5255.7,5778,522.3
2190,5386.0,5585,199.0
2224,5820.3,5524,-296.3
2238,5776.9,5679,-97.9
2284,5299.1,5601,301.9
2300,5603.2,5450,-153.2
2334,5776.9,5641,-135.9
2360,5299.1,5786,486.9
2387,5342.5,5371,28.5
2411,5776.9,5273,-503.9
2450,5386.0,5683,297.0
2466,5255.7,5651,395.3
2499,5559.7,5194,-365.7
2514,5820.3,5256,-564.3
2550,5299.1,5567,267.9
2565,5255.7,5409,153.3
2606,5776.9,5120,-656.9
2620,5690.0,5354,-336.0
2660,5299.1,5601,301.9
2668,5299.1,5335,35.9
2714,5776.9,5454,-322.9
