play_ms,cmd_steps,enc_steps,err_steps
5954,738.4,215,-523.4
5978,781.8,401,-380.8
6003,304.0,428,124.0
6022,608.1,155,-453.1
6056,608.1,406,-202.1
6073,304.0,502,198.0
6104,781.8,251,-530.8
6127,738.4,496,-242.4
6162,347.5,367,19.5
6186,825.3,213,-612.3
6211,477.8,564,86.2
6232,260.6,322,61.4
6265,825.3,420,-405.3
6283,608.1,569,-39.1
6313,434.4,194,-240.4
6333,781.8,411,-370.8
6366,347.5,534,186.5
6385,695.0,251,-444.0
6416,825.3,512,-313.3
6435,260.6,536,275.4
6469,825.3,127,-698.3
6487,564.7,431,-133.7
6519,477.8,370,-107.8
6545,825.3,188,-637.3
6569,304.0,555,251.0
6591,390.9,339,-51.9
6619,781.8,430,-351.8
6644,390.9,734,343.1
6669,695.0,375,-320.0
6687,825.3,424,-401.3
6719,304.0,628,324.0
6737,608.1,309,-299.1
6775,564.7,460,-104.7
6788,260.6,387,126.4
6824,825.3,163,-662.3
6848,608.1,471,-137.1
6875,434.4,383,-51.4
6893,781.8,315,-466.8
6926,304.0,677,373.0
6944,390.9,394,3.1
6970,738.4,498,-240.4
6988,347.5,760,412.5
7019,738.4,541,-197.4
7042,781.8,702,-79.8
7070,304.0,664,360.0
7095,695.0,368,-327.0
7126,434.4,697,262.6
7137,304.0,558,254.0
7170,825.3,392,-433.3
7194,477.8,693,215.2
7224,608.1,376,-232.1
7241,825.3,447,-378.3
7270,260.6,788,527.4
7295,608.1,504,-104.1
7327,521.2,781,259.8
7342,260.6,712,451.4
7378,825.3,503,-322.3
7395,521.2,771,249.8
7425,564.7,503,-61.7
7442,825.3,534,-291.3
7477,260.6,797,536.4
7496,564.7,478,-86.7
7524,564.7,712,147.3
7546,260.6,676,415.4
7578,825.3,486,-339.3
7594,564.7,788,223.3
7627,564.7,529,-35.7
7640,825.3,594,-231.3
7677,260.6,849,588.4
7693,564.7,544,-20.7
7721,521.2,788,266.8
7745,260.6,849,588.4
7785,477.8,626,148.2
7801,304.0,1012,708.0
7821,651.5,788,136.5
7849,825.3,872,46.7
7875,304.0,835,531.0
7898,651.5,593,-58.5
7921,434.4,901,466.6
7948,304.0,765,461.0
7975,781.8,840,58.2
7999,390.9,949,558.1
8028,738.4,620,-118.4
8049,738.4,912,173.6
8077,390.9,815,424.1
8101,695.0,784,89.0
8123,304.0,1020,716.0
8150,825.3,764,-61.3
8177,608.1,1089,480.9
8200,521.2,962,440.8
8227,825.3,757,-68.3
8250,260.6,1011,750.4
8278,608.1,646,37.9
8300,477.8,856,378.2
8330,304.0,815,511.0
8351,781.8,645,-136.8
8379,390.9,954,563.1
8399,347.5,661,313.5
8430,738.4,795,56.6
8458,434.4,782,347.6
8480,825.3,384,-441.3
8501,304.0,696,392.0
8530,521.2,354,-167.2
8552,521.2,659,137.8
8581,260.6,679,418.4
8602,825.3,544,-281.3
8631,434.4,938,503.6
8651,738.4,551,-187.4
8684,347.5,727,379.5
8702,434.4,603,168.6
8732,825.3,506,-319.3
8752,260.6,758,497.4
8781,564.7,456,-108.7
8801,477.8,784,306.2
8833,304.0,687,383.0
8857,781.8,652,-129.8
8884,390.9,963,572.1
8902,781.8,672,-109.8
8935,304.0,886,582.0
8952,521.2,672,150.8
8983,825.3,700,-125.3
9003,304.0,838,534.0
9035,781.8,636,-145.8
9060,347.5,939,591.5
9085,781.8,583,-198.8
9110,651.5,709,57.5
9134,564.7,586,21.3
9161,825.3,358,-467.3
9184,304.0,590,286.0
9203,695.0,287,-408.0
9234,347.5,447,99.5
9254,434.4,388,-46.4
9286,564.7,253,-311.7
9308,260.6,426,165.4
9335,825.3,155,-670.3
9360,390.9,493,102.1
9391,781.8,78,-703.8
9409,651.5,314,-337.5
9436,564.7,244,-320.7
9459,825.3,98,-727.3
9492,304.0,233,-71.0
9506,738.4,13,-725.4
9545,304.0,153,-151.0
9560,477.8,-88,-565.8
9587,521.2,90,-431.2
9605,304.0,241,-63.0
9642,738.4,158,-580.4
9666,304.0,331,27.0
9687,825.3,68,-757.3
9706,521.2,314,-207.2
9738,695.0,325,-370.0
9755,781.8,280,-501.8
9793,434.4,280,-154.4
9807,825.3,118,-707.3
9843,304.0,272,-32.0
9859,695.0,12,-683.0
9889,347.5,288,-59.5
9913,434.4,219,-215.4
9942,521.2,376,-145.2
9960,304.0,461,157.0
9994,738.4,425,-313.4
10015,304.0,616,312.0
10043,825.3,372,-453.3
10060,477.8,651,173.2
10094,738.4,371,-367.4
10113,695.0,502,-193.0
10138,521.2,427,-94.2
10160,825.3,238,-587.3
10195,347.5,353,5.5
10213,781.8,165,-616.8
10243,260.6,417,156.4
10260,608.1,131,-477.1
10296,390.9,381,-9.9
10312,390.9,228,-162.9
10338,564.7,309,-255.7
10359,304.0,539,235.0
10395,738.4,458,-280.4
10410,304.0,627,323.0
10442,825.3,428,-397.3
10461,434.4,742,307.6
10488,781.8,460,-321.8
10516,651.5,584,-67.5
10543,608.1,225,-383.1
10564,781.8,375,-406.8
10588,434.4,315,-119.4
10615,825.3,228,-597.3
10639,304.0,374,70.0
10666,738.4,201,-537.4
10687,260.6,486,225.4
10716,608.1,298,-310.1
10739,347.5,665,317.5
10766,434.4,609,174.6
10793,521.2,900,378.8
10816,304.0,748,444.0
10839,651.5,735,83.5
10868,608.1,801,192.9
10889,781.8,482,-299.8
10917,477.8,648,170.2
10938,825.3,353,-472.3
10977,347.5,410,62.5
10994,781.8,200,-581.8
11030,260.6,358,97.4
11047,695.0,78,-617.0
11079,304.0,304,-0.0
11089,521.2,119,-402.2
11130,390.9,159,-231.9
11148,390.9,33,-357.9
11179,521.2,177,-344.2
11193,304.0,159,-145.0
11229,651.5,219,-432.5
11247,260.6,349,88.4
11280,738.4,288,-450.4
11295,304.0,487,183.0
11330,825.3,376,-449.3
11339,390.9,631,240.1
11379,825.3,661,-164.3
11390,477.8,911,433.2
11430,781.8,881,99.2
11443,608.1,1078,469.9
11478,695.0,810,115.0
11490,695.0,933,238.0
11528,608.1,924,315.9
11548,781.8,976,194.2
11580,477.8,889,411.2
11591,825.3,816,-9.3
11627,390.9,774,383.1
11646,825.3,614,-211.3
11683,347.5,694,346.5
11701,564.7,486,-78.7
11727,304.0,744,440.0
11750,651.5,577,-74.5
11779,260.6,859,598.4
11800,738.4,614,-124.4
11829,304.0,921,617.0
11850,781.8,683,-98.8
11880,347.5,994,646.5
11900,825.3,802,-23.3
11927,390.9,1075,684.1
11950,825.3,909,83.7
11979,434.4,1098,663.6
12001,825.3,898,72.7
12028,521.2,1043,521.8
12049,304.0,860,556.0
12083,564.7,1021,456.3
12108,738.4,941,202.6
12127,651.5,1201,549.5
12160,695.0,1076,381.0
12182,695.0,1213,518.0
12209,651.5,1141,489.5
12227,738.4,1282,543.6
12257,608.1,1265,656.9
12277,781.8,1281,499.2
12308,564.7,1277,712.3
12329,781.8,1241,459.2
12357,521.2,1231,709.8
12381,825.3,1141,315.7
12404,477.8,1164,686.2
12429,825.3,890,64.7
12458,434.4,952,517.6
12483,825.3,811,-14.3
12504,434.4,943,508.6
12531,825.3,696,-129.3
12560,390.9,886,495.1
12586,434.4,807,372.6
12604,390.9,930,539.1
12633,825.3,772,-53.3
12660,347.5,924,576.5
12684,477.8,799,321.2
12704,347.5,998,650.5
12732,825.3,803,-22.3
12758,347.5,1005,657.5
12782,825.3,876,50.7
12810,347.5,1094,746.5
12834,521.2,961,439.8
12859,347.5,1147,799.5
12887,521.2,945,423.8
12911,347.5,1188,840.5
12934,521.2,1055,533.8
12958,347.5,1219,871.5
12982,825.3,1043,217.7
13012,347.5,1244,896.5
13034,477.8,1100,622.2
13060,347.5,1299,951.5
13083,825.3,1156,330.7
13107,390.9,1304,913.1
13133,825.3,1169,343.7
13154,390.9,1246,855.1
13184,434.4,1046,611.6
13212,390.9,1187,796.1
13233,825.3,1110,284.7
13254,434.4,1175,740.6
13296,390.9,980,589.1
13311,477.8,864,386.2
13341,347.5,919,571.5
13354,521.2,769,247.8
13391,347.5,651,303.5
13413,564.7,485,-79.7
13436,304.0,547,243.0
13455,608.1,541,-67.1
13487,304.0,489,185.0
13509,651.5,450,-201.5
13537,260.6,584,323.4
13556,695.0,489,-206.0
13594,260.6,434,173.4
13612,738.4,177,-561.4
13637,304.0,347,43.0
13662,781.8,157,-624.8
13694,304.0,421,117.0
13705,825.3,196,-629.3
13738,347.5,101,-246.5
13755,825.3,-146,-971.3
13792,434.4,-153,-587.4
13808,825.3,-335,-1160.3
13842,477.8,-190,-667.8
13858,825.3,-342,-1167.3
13892,564.7,-207,-771.7
13912,781.8,-222,-1003.8
13937,651.5,-92,-743.5
13962,695.0,-220,-915.0
13992,738.4,-260,-998.4
14014,608.1,-147,-755.1
14042,781.8,-149,-930.8
14060,521.2,28,-493.2
14092,825.3,-11,-836.3
14109,434.4,205,-229.4
14142,825.3,169,-656.3
14159,347.5,416,68.5
14198,781.8,273,-508.8
14214,304.0,565,261.0
14242,695.0,505,-190.0
14264,260.6,559,298.4
14287,608.1,505,-103.1
14312,304.0,721,417.0
14344,477.8,664,186.2
14363,390.9,541,150.1
14394,390.9,678,287.1
14413,477.8,439,-38.8
14444,304.0,649,345.0
14464,608.1,389,-219.1
14492,260.6,741,480.4
14515,738.4,449,-289.4
14537,304.0,797,493.0
14564,825.3,632,-193.3
14591,390.9,857,466.1
14615,825.3,750,-75.3
14645,564.7,756,191.3
14666,781.8,822,40.2
14691,695.0,735,40.0
14716,651.5,889,237.5
14742,781.8,656,-125.8
14766,521.2,845,323.8
14787,825.3,589,-236.3
14815,347.5,600,252.5
14845,781.8,288,-493.8
14866,304.0,434,130.0
14889,651.5,193,-458.5
14916,304.0,317,13.0
14945,477.8,352,-125.8
14966,390.9,270,-120.9
14996,347.5,478,130.5
15016,347.5,277,-70.5
15040,347.5,263,-84.5
15065,347.5,257,-90.5
15089,347.5,256,-91.5
15117,347.5,256,-91.5
15140,347.5,256,-91.5
15169,347.5,256,-91.5
