play_ms,cmd_steps,enc_steps,err_steps
24,3212.5,3201,-11.5
62,3463.5,3300,-163.5
115,4015.7,3762,-253.7
165,4266.7,4179,-87.7
217,4768.6,4572,-196.6
265,4969.4,4926,-43.4
316,5345.9,5227,-118.9
366,5496.5,5472,-24.5
418,5697.3,5662,-35.3
466,5747.5,5759,11.5
515,5722.4,5778,55.6
566,5647.1,5739,91.9
617,5371.0,5559,188.0
667,4944.3,5270,325.7
717,4693.3,4911,217.7
766,4392.2,4490,97.8
823,3739.6,3933,193.4
874,3011.8,3452,440.2
920,2660.4,2889,228.6
976,1957.6,2360,402.4
1020,1631.4,1834,202.6
1069,1104.3,1377,272.7
1121,903.5,1002,98.5
1170,677.6,752,74.4
1222,627.5,620,-7.5
1277,778.0,594,-184.0
1323,928.6,755,-173.6
1381,1430.6,1078,-352.6
1424,1756.9,1523,-233.9
1476,2534.9,2051,-483.9
1524,2961.6,2696,-265.6
1577,3814.9,3353,-461.9
1624,4241.6,4006,-235.6
1680,4994.5,4624,-370.5
1723,5270.6,5139,-131.6
1777,5672.2,5529,-143.2
1824,5747.5,5743,-4.5
1877,5647.1,5785,137.9
1924,5471.4,5660,188.6
1978,4869.0,5304,435.0
2025,4467.5,4722,254.5
2082,3538.8,3988,449.2
2127,3036.9,3282,245.1
2180,2083.1,2522,438.9
2227,1631.4,1810,178.6
2282,978.8,1197,218.2
2328,752.9,815,62.1
2381,652.5,622,-30.5
2427,752.9,640,-112.9
2480,1305.1,932,-373.1
2527,1706.7,1491,-215.7
2581,2710.6,2212,-498.6
2627,3262.7,3013,-249.7
2681,4342.0,3881,-461.0
2726,4818.8,4645,-173.8
2782,5521.6,5304,-217.6
2828,5697.3,5683,-14.3
2882,5672.2,5804,131.8
2929,5471.4,5661,189.6
2981,4693.3,5156,462.7
3030,4191.4,4434,242.6
3082,2986.7,3492,505.3
3133,2384.3,2562,177.7
3182,1355.3,1703,347.7
3233,978.8,1041,62.2
3283,652.5,652,-0.5
3333,702.7,612,-90.7
3383,1280.0,895,-385.0
3432,1756.9,1556,-200.9
3482,2961.6,2418,-543.6
3533,3614.1,3425,-189.1
3583,4818.8,4398,-420.8
3633,5270.6,5192,-78.6
3684,5747.5,5704,-43.5
3735,5521.6,5807,285.4
3785,5170.2,5541,370.8
3834,4040.8,4867,826.2
3885,3338.0,3918,580.0
3934,1982.7,2850,867.3
3985,1430.6,1804,373.4
4034,727.8,1064,336.2
4085,652.5,645,-7.5
4134,1104.3,650,-454.3
4184,1581.2,1132,-449.2
4234,2936.5,1996,-940.5
4286,3664.3,3101,-563.3
4335,4994.5,4187,-807.5
4384,5446.3,5152,-294.3
4434,5747.5,5685,-62.5
4485,5571.8,5789,217.2
4535,4618.0,5365,747.0
4584,3915.3,4523,607.7
4635,2359.2,3385,1025.8
4684,1681.6,2174,492.4
4736,752.9,1213,460.1
4786,652.5,646,-6.5
4835,1129.4,625,-504.4
4892,1706.7,1164,-542.7
4934,3237.6,2180,-1057.6
4986,4040.8,3418,-622.8
5036,5320.8,4603,-717.8
5086,5672.2,5468,-204.2
5136,5571.8,5776,204.2
5185,5120.0,5558,438.0
5236,3689.4,4695,1005.6
5286,2836.1,3506,669.9
5336,1330.2,2222,891.8
5386,853.3,1147,293.7
5435,727.8,639,-88.8
5485,1104.3,715,-389.3
5536,2509.8,1500,-1009.8
5586,3388.2,2694,-694.2
5635,4969.4,4005,-964.4
5685,5496.5,5161,-335.5
5736,5672.2,5750,77.8
5785,5295.7,5692,396.3
5836,3814.9,4871,1056.1
5887,2911.4,3628,716.6
5934,1305.1,2278,972.9
5985,803.1,1113,309.9
6036,803.1,614,-189.1
6086,1305.1,812,-493.1
6135,2961.6,1785,-1176.6
6184,3915.3,3137,-778.3
6236,5396.1,4565,-831.1
