play_ms,cmd_steps,enc_steps,err_steps
20,3212.5,3199,-13.5
60,3413.3,3268,-145.3
113,3789.8,3594,-195.8
161,3990.6,3894,-96.6
222,4342.0,4197,-145.0
261,4517.6,4445,-72.6
314,4793.7,4688,-105.7
361,4894.1,4870,-24.1
420,5069.8,5022,-47.8
461,5094.9,5103,8.1
514,5120.0,5136,16.0
560,5069.8,5138,68.2
613,4919.2,5067,147.8
661,4818.8,4896,77.2
715,4517.6,4655,137.4
761,4316.9,4408,91.1
819,3915.3,4079,163.7
862,3664.3,3765,100.7
915,3187.5,3382,194.5
962,2936.5,3026,89.5
1015,2459.6,2647,187.4
1061,2233.7,2301,67.3
1115,1832.2,1960,127.8
1165,1656.5,1673,16.5
1221,1405.5,1450,44.5
1268,1280.0,1302,22.0
1322,1280.0,1228,-52.0
1369,1380.4,1227,-153.4
1419,1480.8,1312,-168.8
1469,1782.0,1513,-269.0
1518,1982.7,1787,-195.7
1569,2459.6,2128,-331.6
1621,2710.6,2494,-216.6
1669,3287.8,2917,-370.8
1719,3563.9,3357,-206.9
1768,4116.1,3771,-345.1
1820,4342.0,4184,-158.0
1869,4768.6,4519,-249.6
1918,4919.2,4820,-99.2
1968,5094.9,5008,-86.9
2020,5120.0,5118,-2.0
2068,5019.6,5131,111.4
2120,4919.2,5054,134.8
2168,4542.7,4823,280.3
2219,4291.8,4492,200.2
2268,3739.6,4097,357.4
2320,3438.4,3643,204.6
2369,2811.0,3177,366.0
2424,2484.7,2673,188.3
2476,1932.5,2208,275.5
2520,1706.7,1816,109.3
2571,1405.5,1511,105.5
2622,1305.1,1318,12.9
2676,1305.1,1231,-74.1
2721,1405.5,1248,-157.5
2778,1731.8,1424,-307.8
2823,1982.7,1771,-211.7
2879,2560.0,2194,-366.0
2923,2911.4,2670,-241.4
2978,3589.0,3215,-374.0
3022,3940.4,3725,-215.4
3080,4517.6,4221,-296.6
3123,4768.6,4628,-140.6
3173,5069.8,4942,-127.8
3224,5120.0,5122,2.0
3278,5019.6,5140,120.4
3324,4869.0,5020,151.0
3377,4417.3,4718,300.7
3424,4091.0,4299,208.0
3476,3388.2,3791,402.8
3523,3011.8,3228,216.2
3580,2283.9,2643,359.1
3624,1982.7,2118,135.3
3677,1505.9,1699,193.1
3724,1355.3,1394,38.7
3779,1305.1,1248,-57.1
3825,1380.4,1255,-125.4
3877,1782.0,1462,-320.0
3923,2083.1,1850,-233.1
3978,2811.0,2382,-429.0
4025,3187.5,2984,-203.5
4081,3990.6,3661,-329.6
4128,4342.0,4206,-136.0
4183,4869.0,4708,-161.0
4228,5044.7,4997,-47.7
4281,5094.9,5141,46.1
4332,4994.5,5091,96.5
4383,4567.8,4812,244.2
4432,4216.5,4346,129.5
4482,3438.4,3764,325.6
4533,3011.8,3116,104.2
4591,2208.6,2374,165.4
4645,1581.2,1828,246.8
4690,1405.5,1430,24.5
4748,1280.0,1246,-34.0
4790,1380.4,1222,-158.4
4847,1857.3,1455,-402.3
4891,2208.6,1927,-281.6
4945,3062.0,2524,-538.0
4990,3513.7,3221,-292.7
5044,4316.9,3906,-410.9
5091,4668.2,4472,-196.2
5143,5069.8,4909,-160.8
5190,5120.0,5113,-7.0
5244,4894.1,5119,224.9
5291,4618.0,4835,217.0
5347,3865.1,4310,444.9
5391,3388.2,3678,289.8
5443,2484.7,2958,473.3
5490,2058.0,2262,204.0
5544,1455.7,1675,219.3
5591,1305.1,1315,9.9
5643,1380.4,1217,-163.4
5690,1581.2,1342,-239.2
5748,2283.9,1770,-513.9
5790,2735.7,2403,-332.7
5844,3714.5,3155,-559.5
5890,4166.3,3894,-272.3
5946,4869.0,4540,-329.0
5993,5044.7,4978,-66.7
6047,5044.7,5132,87.3
6095,4869.0,5004,135.0
6146,4141.2,4557,415.8
6195,3664.3,3878,213.7
6249,2660.4,3046,385.6
6296,2183.5,2332,148.5
6349,1505.9,1681,175.1
6395,1330.2,1324,-6.2
6448,1380.4,1218,-162.4
6496,1631.4,1421,-210.4
6549,2434.5,1947,-487.5
6596,2936.5,2676,-260.5
6649,3990.6,3559,-431.6
6700,4793.7,4331,-462.7
6759,5019.6,4944,-75.6
6801,5069.8,5132,62.2
6851,4843.9,5104,260.1
6900,4065.9,4676,610.1
6951,3538.8,3988,449.2
7001,2459.6,3151,691.4
7051,1982.7,2345,362.3
7101,1380.4,1661,280.6
7150,1280.0,1295,15.0
7202,1581.2,1248,-333.2
7252,1957.6,1577,-380.6
7301,2961.6,2228,-733.6
7351,3538.8,3040,-498.8
7401,4542.7,3925,-617.7
7450,4894.1,4649,-245.1
7502,5120.0,5066,-54.0
7551,4969.4,5149,179.6
7600,4216.5,4838,621.5
7650,3689.4,4169,479.6
7701,2534.9,3299,764.1
7752,2032.9,2396,363.1
7801,1355.3,1699,343.7
7851,1280.0,1274,-6.0
7899,1380.4,1257,-123.4
7951,2083.1,1670,-413.1
8001,3187.5,2413,-774.5
8051,3789.8,3300,-489.8
8101,4768.6,4199,-569.6
8150,5019.6,4877,-142.6
8201,5019.6,5147,127.4
8251,4718.4,5059,340.6
8301,3739.6,4490,750.4
8351,3112.2,3664,551.8
8400,1982.7,2707,724.3
8451,1556.1,1851,294.9
8501,1280.0,1342,62.0
8550,1455.7,1240,-215.7
8601,2309.0,1623,-686.0
8650,2911.4,2377,-534.4
8701,4141.2,3352,-789.2
8753,4618.0,4314,-304.0
8802,5120.0,4932,-188.0
8851,5044.7,5187,142.3
8907,4316.9,4923,606.1
8953,3739.6,4224,484.4
9002,2459.6,3270,810.4
9052,1907.5,2299,391.5
9106,1305.1,1530,224.9
9153,1305.1,1248,-57.1
9203,1982.7,1412,-570.7
9254,2560.0,2079,-481.0
9302,3865.1,3017,-848.1
9351,4442.4,4018,-424.4
9410,5094.9,4822,-272.9
9454,5094.9,5147,52.1
9507,4417.3,4976,558.7
9553,3840.0,4305,465.0
9606,2484.7,3312,827.3
9653,1907.5,2285,377.5
9707,1305.1,1507,201.9
9754,1330.2,1217,-113.2
9807,2108.2,1429,-679.2
9852,2735.7,2201,-534.7
9910,4065.9,3238,-827.9
9953,4618.0,4232,-386.0
10007,5120.0,4953,-167.0
10053,4994.5,5148,153.5
10106,4065.9,4776,710.1
10153,3388.2,3897,508.8
10207,2058.0,2827,769.0
10253,1556.1,1850,293.9
10307,1305.1,1270,-35.1
10352,1581.2,1276,-305.2
10409,2710.6,1891,-819.6
10453,3438.4,2874,-564.4
10507,4693.3,3967,-726.3
10553,5019.6,4834,-185.6
10609,4919.2,5158,238.8
10653,4492.5,4861,368.5
10702,3137.3,4049,911.7
10753,2409.4,2931,521.6
10809,1405.5,1897,491.5
10851,1280.0,1296,16.0
10902,1857.3,1286,-571.3
10954,2459.6,1922,-537.6
11002,3940.4,2958,-982.4
11053,4567.8,4098,-469.8
