play_ms,cmd_steps,enc_steps,err_steps
27,3212.5,3203,-9.5
64,3488.6,3333,-155.6
116,4040.8,3792,-248.8
165,4316.9,4230,-86.9
216,4843.9,4661,-182.9
266,5094.9,5040,-54.9
316,5471.4,5361,-110.4
365,5647.1,5616,-31.1
420,5847.8,5803,-44.8
468,5872.9,5900,27.1
517,5847.8,5910,62.2
568,5596.9,5854,257.1
617,5421.2,5618,196.8
668,4919.2,5291,371.8
718,4618.0,4874,256.0
767,3915.3,4396,480.7
824,3538.8,3771,232.2
873,2735.7,3227,491.3
920,2359.2,2609,249.8
977,1606.3,2042,435.7
1020,1305.1,1491,185.9
1070,803.1,1063,259.9
1120,627.5,717,89.5
1176,502.0,517,15.0
1223,552.2,481,-71.2
1274,878.4,586,-292.4
1320,1154.5,920,-234.5
1375,1857.3,1397,-460.3
1420,2283.9,2002,-281.9
1474,3237.6,2690,-547.6
1520,3714.5,3425,-289.5
1569,4643.1,4132,-511.1
1625,5044.7,4857,-187.7
1675,5647.1,5390,-257.1
1719,5797.6,5770,-27.6
1774,5847.8,5925,77.2
1821,5722.4,5915,192.6
1873,5170.2,5650,479.8
1920,4768.6,5123,354.4
1969,3764.7,4439,674.3
2025,3212.5,3625,412.5
2076,2108.2,2759,650.8
2119,1606.3,1949,342.7
2170,853.3,1239,385.7
2221,627.5,751,123.5
2270,552.2,523,-29.2
2320,702.7,535,-167.7
2376,1405.5,890,-515.5
2424,1907.5,1599,-308.5
2477,3087.1,2429,-658.1
2523,3714.5,3359,-355.5
2572,4869.0,4285,-584.0
2622,5320.8,5127,-193.8
2673,5847.8,5705,-142.8
2723,5872.9,5970,97.1
2779,5471.4,5905,433.6
2825,5044.7,5413,368.3
2880,3865.1,4512,646.9
2928,3187.5,3577,389.5
2981,1857.3,2428,570.7
3030,1305.1,1543,237.9
3082,602.4,832,229.6
3132,502.0,542,40.0
3183,903.5,627,-276.5
3231,1355.3,1196,-159.3
3283,2660.4,2114,-546.4
3332,3388.2,3214,-174.2
3383,4793.7,4352,-441.7
3433,5320.8,5288,-32.8
3483,5872.9,5876,3.1
3533,5847.8,6015,167.2
3582,5120.0,5667,547.0
3633,4492.5,4823,330.5
3683,2961.6,3722,760.4
3733,2183.5,2499,315.5
3789,953.7,1299,345.3
3836,502.0,680,178.0
3886,652.5,490,-162.5
3935,1631.4,884,-747.4
3986,2359.2,1797,-562.2
4034,4040.8,2972,-1068.8
4086,4793.7,4304,-489.7
4135,5772.5,5329,-443.5
4186,5898.0,5924,26.0
4235,5295.7,5903,607.3
4285,4668.2,5257,588.8
4335,2961.6,4126,1164.4
4387,2108.2,2768,659.8
4435,828.2,1551,722.8
4486,527.1,704,176.9
4542,903.5,486,-417.5
4585,1480.8,999,-481.8
4636,3212.5,2076,-1136.5
4685,4116.1,3453,-663.1
4736,5521.6,4772,-749.6
4785,5847.8,5718,-129.8
4836,5496.5,5966,469.5
4886,4869.0,5504,635.0
4936,3062.0,4352,1290.0
4986,2108.2,2914,805.8
5035,752.9,1557,804.1
5086,527.1,675,147.9
5136,1129.4,577,-552.4
